1670|auction|house|225086.4311316523|woden_Valley|-35.23742180308976|149.15941116551|TBD|5|1|1|2626|smart_home_creation|true
1900|auction|unit|669305.7932349291|jerrabomberra|-35.26340535419618|149.08522730134516|TBD|2|1|1|2601|strive|false
1689|rent|apartment|101.94227246235342|jerrabomberra|-35.23592492673693|149.16837162701665|TBD|4|2|0|2601|bolton|false
1110|sale|unit|729129.0160918669|belconnen|-35.23627885826984|149.13013814181033|TBD|5|2|0|2622|mangolilly|true
1224|sale|townhouse|189198.10956790985|city|-35.257539088584|149.11935515297995|TBD|4|2|0|2628|lj_hooker|true
1735|sale|duplex|942451.4611928847|weston_Creek|-35.32868906883514|149.1785081851901|TBD|4|2|0|2619|uniGardens|true
1117|auction|flat|204455.3897297763|majura|-35.2648261235543|149.15653356169352|TBD|1|2|0|2609|strive|true
1753|rent|apartment|475.883489995043|gungahlin|-35.242688145448874|149.148723586077|TBD|1|2|1|2609|above|false
1304|rent|flat|178.2747383385273|jerrabomberra|-35.31458156943899|149.17180383196543|TBD|5|2|1|2606|mountain|false
1139|sale|flat|549218.4853567786|majura|-35.25827700485061|149.1147571006051|TBD|4|1|0|2629|lj_hooker|false
1217|sale|townhouse|448855.540700163|molonglo_Valley|-35.23866902982781|149.10856746550363|TBD|5|2|0|2619|jada|true
1133|rent|house|501.5791758333965|gungahlin|-35.30534291991239|149.15344292682357|TBD|4|2|1|2621|unilodge|false
1408|rent|townhouse|620.8527296436738|molonglo_Valley|-35.264963864273426|149.15671912421044|TBD|2|1|1|2622|bolton|true
1464|sale|flat|707692.9394194395|city|-35.28175520142181|149.08280932508785|TBD|2|2|1|2601|above|false
1027|auction|apartment|361688.6578998541|belconnen|-35.31807063395382|149.14787932262584|TBD|2|2|1|2601|above|true
1601|sale|apartment|174100.41715581762|tuggeranong|-35.266842771634|149.131473862683|TBD|5|1|0|2616|smart_home_creation|true
1528|auction|flat|173236.17779128684|belconnen|-35.299358030381235|149.08400193661743|TBD|5|2|0|2617|above|true
1732|auction|townhouse|507064.68766447826|jerrabomberra|-35.248437979843224|149.1353065293383|TBD|5|1|0|2627|rayWhite|false
1403|sale|house|103847.15112089503|woden_Valley|-35.24447561441805|149.11190896695663|TBD|1|1|1|2601|mangolilly|false
1889|sale|apartment|813478.3519838168|molonglo_Valley|-35.290491901232336|149.11472377361426|TBD|3|2|1|2605|veriton|false
1238|rent|duplex|561.3375077603012|jerrabomberra|-35.24826593781732|149.13118560120748|TBD|1|2|0|2610|lj_hooker|false
1009|rent|unit|510.3691295799046|belconnen|-35.282360845832756|149.10940549925587|TBD|5|2|1|2629|uniGardens|false
1129|rent|duplex|432.6081569785101|gungahlin|-35.26240988247122|149.099825422809|TBD|4|2|0|2610|strive|false
1618|share|unit|629.6921958635594|weston_Creek|-35.2361855407014|149.1418085204089|TBD|3|2|1|2629|bolton|true
1439|sale|unit|260604.28039718146|weston_Creek|-35.32277557019075|149.1319951527052|TBD|4|2|1|2610|luton|true
1700|share|house|410.9572352033524|molonglo_Valley|-35.32873430388866|149.17415027368114|TBD|2|2|0|2616|strive|true
1190|auction|house|683068.5416219193|city|-35.28556990184913|149.16069848421074|TBD|5|1|1|2617|strive|false
1965|auction|house|786576.5833868459|tuggeranong|-35.234283868166706|149.16170772747083|TBD|2|2|1|2629|lj_hooker|true
1176|sale|unit|730308.623003987|woden_Valley|-35.26759519686027|149.14695925645466|TBD|3|2|0|2622|jada|true
1686|share|unit|487.83110331540473|woden_Valley|-35.23633084424055|149.08507864313407|TBD|1|1|1|2613|above|false
1833|rent|unit|398.84498217429706|jerrabomberra|-35.28634447378663|149.13946344484847|TBD|1|1|0|2602|harcourts|true
1656|rent|townhouse|576.6257925573494|city|-35.32240742737882|149.11266255200354|TBD|4|2|1|2603|veriton|true
1864|sale|flat|494284.63981055096|woden_Valley|-35.33053256198937|149.16730743256952|TBD|1|2|1|2620|rayWhite|true
1830|sale|apartment|598148.487922465|gungahlin|-35.30754246929872|149.1307840257995|TBD|1|1|0|2603|harcourts|false
1555|auction|apartment|138795.44038796774|molonglo_Valley|-35.28402356120809|149.0898059744493|TBD|1|1|0|2622|uniGardens|false
1716|rent|house|164.15863737200607|city|-35.250979621381376|149.11342021643543|TBD|3|2|0|2622|uniGardens|false
1691|share|duplex|105.69700923097973|tuggeranong|-35.32806553281857|149.08951854912047|TBD|1|2|1|2600|action_advantage|false
1143|rent|duplex|455.25538897786646|weston_Creek|-35.320621202939975|149.0880291739369|TBD|4|2|0|2610|luton|false
1743|rent|duplex|673.9073644095226|belconnen|-35.28119316640617|149.08578113842282|TBD|1|1|0|2613|badenoch|true
1092|sale|flat|200294.51587743315|gungahlin|-35.2362757549761|149.17482276607046|TBD|1|1|0|2613|mangolilly|true
1163|share|apartment|253.4208296002695|majura|-35.32382931237736|149.09006115629495|TBD|1|1|0|2618|smart_home_creation|false
1055|sale|flat|811055.403664396|gungahlin|-35.28030849761669|149.1291049060265|TBD|4|2|1|2609|unilodge|false
1427|sale|house|408826.9677674051|weston_Creek|-35.309951346157476|149.15984497767894|TBD|3|1|1|2625|bolton|false
1597|share|townhouse|385.43847054515516|jerrabomberra|-35.294364278950646|149.17378264517762|TBD|4|1|0|2602|lj_hooker|true
1396|sale|apartment|417773.32292356616|majura|-35.28936900088546|149.13723007374523|TBD|4|1|1|2611|mountain|true
1962|rent|flat|198.22864551374795|woden_Valley|-35.30481409414463|149.11115115911403|TBD|4|1|0|2611|smart_home_creation|true
1230|rent|townhouse|287.60466897209193|city|-35.27370498447471|149.14763372565727|TBD|5|2|0|2623|bolton|true
1896|auction|house|502846.9346666626|tuggeranong|-35.2685833468812|149.0865996993098|TBD|4|1|0|2612|badenoch|true
1893|sale|flat|930630.878586775|molonglo_Valley|-35.2536376583078|149.12701337930596|TBD|1|2|1|2627|luton|true
1982|auction|flat|120311.3505278646|tuggeranong|-35.32196196898973|149.16736611413782|TBD|3|1|0|2616|jada|false
1754|auction|unit|156541.2812236006|molonglo_Valley|-35.24774809842893|149.09911746339216|TBD|2|2|1|2615|above|false
1706|sale|house|890873.591066955|belconnen|-35.25050382423744|149.13523977544847|TBD|1|2|0|2622|mangolilly|true
1047|share|apartment|199.77395373456255|jerrabomberra|-35.31488181427171|149.1650279435145|TBD|4|2|1|2623|strive|false
1258|share|unit|481.4728467652323|tuggeranong|-35.31616572109135|149.0794567037225|TBD|2|2|0|2618|lj_hooker|true
1006|share|unit|688.0614043257319|jerrabomberra|-35.294709080567394|149.14582547305463|TBD|3|2|0|2625|smart_home_creation|false
1658|rent|townhouse|593.6142737712717|woden_Valley|-35.326012516940764|149.09914969101516|TBD|4|2|1|2627|above|false
1232|auction|house|136619.5362451002|jerrabomberra|-35.261840509107365|149.1334280198551|TBD|1|1|0|2609|action_advantage|false
1990|rent|flat|605.9453520376876|molonglo_Valley|-35.28754000463037|149.1342490373909|TBD|2|2|0|2605|mangolilly|true
1737|auction|townhouse|256744.32822536337|woden_Valley|-35.32839881942997|149.17692888312317|TBD|5|1|0|2625|strive|false
1705|sale|townhouse|526165.8207459054|majura|-35.32320609338771|149.17358429991623|TBD|4|1|1|2607|strive|true
1570|auction|unit|536893.6849068834|jerrabomberra|-35.25557184248963|149.1595655037103|TBD|2|1|0|2617|smart_home_creation|false
1783|rent|house|451.4442230207062|weston_Creek|-35.241178914847985|149.11159127412364|TBD|5|1|0|2603|luton|true
1124|share|house|241.92880649842218|weston_Creek|-35.27775528557059|149.14840331713447|TBD|2|2|0|2624|uniGardens|true
1967|rent|apartment|552.951027357265|majura|-35.31645354377272|149.13424995538335|TBD|3|1|1|2623|luton|true
1458|auction|townhouse|414923.6686545309|woden_Valley|-35.3067037675747|149.15976634980518|TBD|5|2|0|2620|badenoch|true
1476|auction|townhouse|342996.0547451443|gungahlin|-35.28129535449945|149.0842371032957|TBD|3|2|0|2618|mountain|false
1550|share|duplex|335.41245422984434|jerrabomberra|-35.27799402585777|149.11339889054176|TBD|1|1|0|2600|mountain|false
1005|auction|apartment|607825.2477786238|majura|-35.31330405908407|149.12499790545735|TBD|4|1|1|2627|mangolilly|true
1569|auction|flat|541454.1006730513|jerrabomberra|-35.2897916747135|149.10671058012585|TBD|4|2|1|2601|uniGardens|true
1530|auction|townhouse|158763.47727414648|majura|-35.29129549765917|149.12392702328128|TBD|1|1|1|2615|action_advantage|false
1546|rent|house|234.69267869503028|majura|-35.238985747203394|149.09967506697066|TBD|1|1|1|2605|mangolilly|true
1483|auction|flat|782957.2305636363|molonglo_Valley|-35.25005947092947|149.1424099141192|TBD|5|2|1|2619|strive|true
1183|auction|flat|265230.2454570742|tuggeranong|-35.30161141034205|149.12346152153788|TBD|4|1|0|2618|veriton|true
1551|share|duplex|608.1148834125011|belconnen|-35.27918600002518|149.12540373549098|TBD|3|2|0|2604|above|true
1712|rent|duplex|460.1923906390025|molonglo_Valley|-35.33081720814338|149.10349729692504|TBD|2|1|0|2604|strive|true
1553|sale|apartment|817678.6818676444|tuggeranong|-35.235593078403745|149.1164110518418|TBD|3|2|1|2620|badenoch|true
1802|share|townhouse|130.6263393248888|molonglo_Valley|-35.314877809808785|149.16120665923086|TBD|5|1|0|2619|mountain|true
1911|rent|apartment|249.49615021937564|majura|-35.267315567194466|149.17623606322115|TBD|1|2|1|2626|uniGardens|false
1866|rent|apartment|220.94647763233195|belconnen|-35.2537598116718|149.09660157128462|TBD|1|1|0|2614|strive|true
1301|auction|duplex|573615.2956572357|woden_Valley|-35.29313131540096|149.13249686596419|TBD|5|1|0|2624|uniGardens|false
1441|share|flat|649.2434600216967|gungahlin|-35.24831962249227|149.14824810693736|TBD|2|2|1|2626|veriton|true
1880|sale|house|242844.84826151427|tuggeranong|-35.25480195601545|149.10640848824667|TBD|1|1|1|2604|badenoch|false
1438|share|apartment|618.7334588066084|majura|-35.28853681819636|149.14104711116624|TBD|3|2|1|2624|bolton|true
1719|auction|duplex|632152.4817676132|city|-35.29713895003504|149.08485827306748|TBD|2|2|0|2615|unilodge|false
1721|share|apartment|177.30912792484992|city|-35.32028105110115|149.1424788725918|TBD|5|2|0|2616|mangolilly|false
1914|auction|flat|324973.8406650523|gungahlin|-35.29799938032249|149.08875287234247|TBD|2|2|1|2610|smart_home_creation|false
1807|sale|townhouse|123414.05103956899|woden_Valley|-35.30523929739998|149.0944851841143|TBD|4|2|0|2606|action_advantage|false
1606|sale|duplex|474569.1053274611|woden_Valley|-35.25831360457226|149.12699895974586|TBD|3|1|1|2613|strive|true
1316|auction|unit|978897.3536163865|weston_Creek|-35.2330681950836|149.11801662341955|TBD|3|1|0|2617|unilodge|false
1868|rent|townhouse|131.87612730252178|molonglo_Valley|-35.26830539794535|149.1698815588494|TBD|3|2|0|2628|veriton|true
1008|rent|apartment|112.47525968647498|gungahlin|-35.232163297315985|149.1378134691451|TBD|5|1|0|2614|bolton|false
1747|share|flat|107.21084548967215|belconnen|-35.23439436223049|149.17883308200487|TBD|5|2|0|2601|rayWhite|false
1579|auction|unit|393066.90546460147|majura|-35.285949541660365|149.12998380697215|TBD|5|1|1|2624|mangolilly|false
1012|sale|house|914286.5145687399|tuggeranong|-35.32782109997699|149.10064491233368|TBD|1|2|1|2623|lj_hooker|true
1849|auction|apartment|407168.47963674046|woden_Valley|-35.27531914931804|149.09479345814262|TBD|2|1|1|2606|lj_hooker|true
1114|auction|duplex|545165.2721998389|city|-35.27358287119931|149.17645003601857|TBD|3|2|0|2605|veriton|true
1241|auction|house|495945.98417108343|molonglo_Valley|-35.32162948094857|149.16967004646222|TBD|3|2|1|2624|strive|true
1902|rent|house|216.72667984007222|molonglo_Valley|-35.26852292297101|149.08632420532834|TBD|4|2|0|2615|unilodge|false
1288|auction|duplex|169029.45961107267|weston_Creek|-35.248465368991916|149.09509288017546|TBD|2|1|1|2617|jada|true
1218|auction|duplex|252277.67392110362|gungahlin|-35.26504374798|149.10410908074488|TBD|5|2|0|2624|smart_home_creation|true
1319|rent|unit|455.60618935803416|gungahlin|-35.29922184967223|149.1283144564993|TBD|5|2|0|2623|lj_hooker|true
1205|share|house|212.17604503366533|woden_Valley|-35.238751375301476|149.10798744297776|TBD|4|1|1|2604|strive|false
1844|sale|duplex|181377.0908066969|majura|-35.240859429006804|149.10018847469016|TBD|3|2|1|2608|luton|false
1734|sale|duplex|901240.7319619494|majura|-35.2601120379797|149.14226405247487|TBD|2|2|1|2623|veriton|true
1131|share|duplex|128.57231152873428|molonglo_Valley|-35.23392079229589|149.16986613757763|TBD|2|2|0|2616|jada|false
1223|auction|flat|324770.260453464|jerrabomberra|-35.321277299566496|149.1193911612162|TBD|1|2|1|2616|veriton|true
1915|sale|duplex|409095.20529927703|woden_Valley|-35.252515909443765|149.10693614096147|TBD|5|1|1|2603|mountain|false
1800|share|unit|466.5813200847026|woden_Valley|-35.24315550409876|149.09882578789467|TBD|5|1|0|2610|luton|true
1244|sale|duplex|562326.9924756523|jerrabomberra|-35.29538036340767|149.11707974034897|TBD|1|1|1|2629|rayWhite|false
1524|auction|unit|484456.0671424791|city|-35.25601039932107|149.08025722148346|TBD|2|2|0|2609|harcourts|false
1876|auction|house|814439.8956776273|city|-35.294315782741904|149.11142630687138|TBD|4|1|0|2613|rayWhite|false
1040|rent|apartment|172.57654387387484|tuggeranong|-35.280648086338275|149.12200392464518|TBD|4|2|0|2605|mountain|true
1375|share|house|591.1164905403266|majura|-35.27957015940844|149.12912348948655|TBD|3|2|0|2615|rayWhite|true
1881|sale|flat|768749.6781616694|jerrabomberra|-35.25367704744287|149.11044136244598|TBD|2|1|1|2626|bolton|false
1937|share|duplex|676.0711921181685|weston_Creek|-35.24577243494113|149.14809815714247|TBD|4|2|0|2628|action_advantage|true
1070|sale|townhouse|659173.167129053|tuggeranong|-35.24053143012181|149.10402394056234|TBD|2|2|0|2612|mangolilly|false
1997|auction|unit|447069.0245948764|tuggeranong|-35.257297576825806|149.12295238801283|TBD|2|2|1|2602|bolton|true
1350|auction|apartment|522691.8992469909|molonglo_Valley|-35.25277234961317|149.1246102547039|TBD|2|2|0|2609|jada|false
1827|share|townhouse|575.2679062857537|belconnen|-35.31241354431142|149.12297084287258|TBD|3|2|1|2623|mountain|true
1714|sale|house|116387.05242170462|jerrabomberra|-35.330141383014336|149.14825624838545|TBD|5|2|1|2618|unilodge|false
1357|rent|house|464.296032311175|city|-35.289809980364176|149.09716255481982|TBD|1|1|1|2601|luton|true
1286|rent|duplex|539.484754714982|tuggeranong|-35.291783442888615|149.1027576179235|TBD|1|2|0|2618|jada|true
1853|rent|flat|472.89972722837916|belconnen|-35.267800665371375|149.1078451518757|TBD|5|1|1|2626|harcourts|false
1121|share|townhouse|423.7817154368285|molonglo_Valley|-35.28327808545378|149.13191456674062|TBD|3|1|0|2610|action_advantage|true
1388|rent|duplex|508.8747355767616|jerrabomberra|-35.28389665449659|149.09445747562728|TBD|4|1|1|2622|strive|true
1401|rent|unit|412.433824007602|city|-35.327649561285035|149.0867103785934|TBD|1|2|1|2614|jada|true
1153|share|duplex|245.44693416680033|jerrabomberra|-35.237452651432164|149.14628478479128|TBD|4|2|1|2621|lj_hooker|true
1254|sale|apartment|541973.4220411924|weston_Creek|-35.239863170969755|149.1342986293792|TBD|5|1|1|2604|badenoch|true
1201|sale|apartment|977913.678526858|weston_Creek|-35.25807307481326|149.12618094076407|TBD|1|1|0|2622|mountain|true
1404|share|house|351.49708631963347|jerrabomberra|-35.32011391158725|149.11737771450146|TBD|2|1|0|2628|jada|false
1123|auction|unit|521426.68339127104|gungahlin|-35.24140766458487|149.165902022032|TBD|3|1|1|2620|smart_home_creation|true
1119|auction|townhouse|311406.73616922996|molonglo_Valley|-35.308326585282174|149.1019036483022|TBD|3|1|1|2610|above|true
1118|sale|townhouse|139564.3234890975|belconnen|-35.2995912811841|149.15111888940325|TBD|3|2|1|2605|harcourts|true
1206|share|duplex|463.9826339877669|woden_Valley|-35.247501653538954|149.11925467731444|TBD|3|1|0|2609|badenoch|false
1781|auction|duplex|251391.72660008998|tuggeranong|-35.2534115489772|149.1406928363996|TBD|2|1|1|2607|bolton|false
1461|auction|apartment|559252.7230399621|molonglo_Valley|-35.267162588582075|149.11668390826677|TBD|1|1|1|2623|harcourts|false
1283|share|duplex|301.3243500595516|majura|-35.30755739982441|149.08204892898195|TBD|5|2|1|2619|strive|true
1925|share|flat|557.409186086551|majura|-35.31622238622946|149.15777067174932|TBD|3|2|1|2608|rayWhite|true
1045|share|house|297.9112027356899|jerrabomberra|-35.23461834999842|149.1260053763862|TBD|5|2|1|2611|jada|true
1953|sale|house|979589.3084505511|gungahlin|-35.243102067795185|149.1462377969538|TBD|1|1|1|2614|harcourts|false
1614|sale|duplex|136689.20872912902|majura|-35.27624785565798|149.15297352220614|TBD|3|2|0|2606|harcourts|true
1564|auction|duplex|811599.9873963661|molonglo_Valley|-35.254403297865004|149.10949994322837|TBD|3|2|0|2606|smart_home_creation|true
1517|sale|duplex|170246.80822931783|molonglo_Valley|-35.29489852433711|149.167637344425|TBD|3|1|0|2621|harcourts|false
1492|sale|townhouse|656815.5268648138|molonglo_Valley|-35.261356800778934|149.16677803851317|TBD|1|1|1|2626|unilodge|false
1419|share|apartment|204.03749188384737|jerrabomberra|-35.243022433086445|149.15271144938455|TBD|3|2|0|2628|uniGardens|true
1843|rent|house|537.3566128283621|weston_Creek|-35.25609208142612|149.13655180576345|TBD|3|2|0|2626|jada|false
1549|rent|townhouse|548.7081468711135|weston_Creek|-35.23661732467568|149.14594553810602|TBD|1|2|1|2617|veriton|true
1939|sale|house|511122.29220305104|molonglo_Valley|-35.321760403690114|149.084859885609|TBD|4|1|1|2623|strive|false
1984|sale|house|874323.8120188902|jerrabomberra|-35.25869338711808|149.14271164449434|TBD|4|2|0|2601|mountain|true
1951|share|apartment|437.6358397568463|weston_Creek|-35.24981276098896|149.11105489744654|TBD|1|1|0|2616|luton|false
1666|auction|townhouse|759186.5818289218|tuggeranong|-35.25674398697104|149.11154751114617|TBD|3|2|0|2625|uniGardens|false
1399|share|house|539.615646358828|belconnen|-35.25973026202182|149.14948994336322|TBD|4|1|1|2615|bolton|true
1626|rent|townhouse|678.8539074668658|molonglo_Valley|-35.3072571222958|149.09384690889937|TBD|5|1|1|2622|unilodge|true
1543|rent|townhouse|154.79666885969544|majura|-35.234440311193495|149.14950172336458|TBD|1|1|1|2628|veriton|true
1693|auction|apartment|558553.8006546294|jerrabomberra|-35.23523567235417|149.12938667849468|TBD|3|1|0|2614|jada|false
1499|share|house|433.23882692990014|gungahlin|-35.263819054143845|149.11332544405676|TBD|2|2|1|2612|rayWhite|false
1547|sale|townhouse|895929.2395559992|molonglo_Valley|-35.262655031370656|149.12102503368175|TBD|2|1|0|2610|luton|false
1681|auction|duplex|265059.3349239271|gungahlin|-35.28823063174433|149.13246669151803|TBD|2|1|1|2611|strive|false
1453|sale|apartment|953184.1071090314|tuggeranong|-35.31254683079743|149.1008721073555|TBD|1|1|1|2618|mountain|false
1457|sale|flat|124701.46469669677|city|-35.31429821676728|149.1166063580689|TBD|1|1|0|2624|veriton|true
1969|sale|townhouse|312337.51363003685|tuggeranong|-35.28513564010249|149.16779965408915|TBD|3|2|1|2601|strive|true
1725|rent|duplex|544.6039911698824|gungahlin|-35.32405887840752|149.1138927374041|TBD|1|1|0|2604|above|false
1168|share|duplex|584.2064972330519|majura|-35.2627447806794|149.16236993857288|TBD|3|2|0|2620|luton|true
1921|sale|apartment|732280.0154588037|weston_Creek|-35.3231217997269|149.17339205968761|TBD|3|1|1|2614|mangolilly|true
1080|sale|townhouse|792512.6250051997|city|-35.23772189134171|149.1047442943869|TBD|5|1|0|2619|rayWhite|true
1329|share|duplex|114.15150955647566|majura|-35.320627860346086|149.09239033547746|TBD|1|1|1|2623|uniGardens|false
1910|sale|flat|688410.2044670678|molonglo_Valley|-35.25332108812129|149.12361840316373|TBD|1|1|0|2612|mountain|false
1494|auction|flat|640876.6907366173|tuggeranong|-35.245990860525865|149.1556915526888|TBD|1|2|1|2616|harcourts|false
1533|sale|house|407264.7360742645|woden_Valley|-35.31309086837656|149.16760585004158|TBD|3|1|1|2600|luton|false
1338|rent|duplex|525.4875849295566|weston_Creek|-35.284069675279596|149.09908004919805|TBD|1|2|0|2624|veriton|false
1407|sale|unit|880117.3799496696|tuggeranong|-35.26509683200751|149.15616574049804|TBD|4|1|0|2607|mountain|true
1173|rent|unit|552.26150019738|belconnen|-35.263698343531495|149.121201909673|TBD|4|2|1|2627|harcourts|true
1445|sale|unit|783779.6171983985|belconnen|-35.30109061893705|149.13460164055738|TBD|3|1|1|2628|mangolilly|false
1663|auction|flat|511603.90080796956|weston_Creek|-35.312472723445566|149.14024518523235|TBD|4|1|1|2628|luton|false
1421|rent|apartment|570.0388338847022|gungahlin|-35.289936074953765|149.13264132764644|TBD|5|1|1|2612|badenoch|false
1392|share|apartment|523.2942005612975|city|-35.29333358887706|149.11650641887613|TBD|3|1|1|2607|mountain|true
1434|share|unit|325.05504411362085|jerrabomberra|-35.32177836314783|149.08739775532533|TBD|4|1|0|2611|mangolilly|false
1935|rent|duplex|138.45148656717046|woden_Valley|-35.24175155325296|149.17408918190029|TBD|5|1|1|2625|strive|false
1702|auction|townhouse|958744.8057021049|majura|-35.24844157516827|149.16421118189197|TBD|5|1|1|2604|above|true
1050|share|duplex|494.2937008227629|woden_Valley|-35.236141678221934|149.13526057358328|TBD|3|2|0|2602|mountain|false
1909|rent|duplex|199.3085005046306|tuggeranong|-35.33126888969723|149.16219405567824|TBD|4|1|0|2600|uniGardens|true
1001|share|townhouse|266.39361538790365|weston_Creek|-35.30666425586974|149.17232928263056|TBD|1|2|1|2600|strive|false
1804|auction|flat|871128.1335116319|molonglo_Valley|-35.24835825472418|149.13098513075894|TBD|5|2|1|2628|above|false
1102|auction|house|463305.6741254666|tuggeranong|-35.27380075243285|149.1448952991457|TBD|1|1|1|2610|mangolilly|true
1487|rent|townhouse|647.1117565998314|majura|-35.331949128349116|149.13657491529344|TBD|2|1|0|2614|unilodge|false
1443|rent|house|226.99855200016037|woden_Valley|-35.30106523554271|149.0903573387364|TBD|3|2|1|2619|veriton|true
1127|sale|unit|976600.3365340221|woden_Valley|-35.24278077646103|149.10280150591288|TBD|5|1|1|2607|mangolilly|false
1368|share|townhouse|302.8042209729192|majura|-35.29683024116595|149.11187663341283|TBD|1|2|1|2622|smart_home_creation|false
1640|share|house|253.48188287327199|city|-35.30748903278397|149.1309452918294|TBD|2|2|1|2604|mangolilly|true
1398|auction|unit|119972.33505576408|belconnen|-35.31564513936692|149.08690191548195|TBD|4|2|0|2604|badenoch|false
1548|auction|duplex|779044.5755806658|belconnen|-35.27002620808962|149.10455765572016|TBD|1|2|1|2611|rayWhite|true
1057|rent|house|413.8353965863188|gungahlin|-35.31696542207323|149.08004236734735|TBD|5|1|1|2600|badenoch|false
1585|sale|unit|209999.86927794034|gungahlin|-35.28813854159501|149.0938632573481|TBD|3|1|0|2616|unilodge|true
1193|auction|unit|860406.2322981607|majura|-35.25309129170335|149.10533194815136|TBD|1|2|0|2610|mountain|false
1096|rent|flat|611.7209688570451|molonglo_Valley|-35.292322648103074|149.12731958186552|TBD|2|2|0|2620|uniGardens|true
1687|rent|apartment|213.688498132276|belconnen|-35.27775925613615|149.12373641228527|TBD|1|2|0|2620|jada|false
1688|sale|townhouse|530105.344381264|woden_Valley|-35.240040542530096|149.15549843971874|TBD|2|2|1|2617|rayWhite|true
1649|rent|apartment|662.7680602549343|city|-35.283979478908144|149.1311957571669|TBD|3|2|1|2604|above|true
1348|sale|townhouse|450357.76988910825|belconnen|-35.235260015477614|149.15885113422934|TBD|1|1|0|2619|bolton|true
1629|auction|unit|124180.51779627569|jerrabomberra|-35.31036551566019|149.1206357731779|TBD|1|1|0|2618|unilodge|true
1172|rent|house|611.8892109820606|molonglo_Valley|-35.2573951008501|149.12455271602215|TBD|2|1|0|2606|mountain|true
1668|share|townhouse|591.4840728150938|belconnen|-35.25566318791312|149.12364425872795|TBD|5|1|0|2604|uniGardens|false
1952|share|townhouse|286.7671068726152|woden_Valley|-35.26649612400682|149.08455336448858|TBD|5|2|1|2617|above|true
1592|sale|house|786298.8968174276|majura|-35.302321659146145|149.16173310680526|TBD|5|2|1|2618|rayWhite|false
1380|auction|flat|623754.1044575137|jerrabomberra|-35.326833000287564|149.11069643692443|TBD|1|2|1|2600|strive|false
1554|auction|duplex|796701.0864259969|belconnen|-35.28187120583243|149.11184528371598|TBD|3|2|1|2608|mountain|true
1617|rent|townhouse|147.53344944090395|majura|-35.2649097923596|149.08028006763635|TBD|2|2|0|2622|above|true
1760|sale|unit|570963.8980365857|woden_Valley|-35.3259229225034|149.1250252611918|TBD|4|2|0|2616|rayWhite|true
1789|sale|house|970666.3072004719|molonglo_Valley|-35.27880136607217|149.1078060529266|TBD|1|2|0|2607|smart_home_creation|true
1140|sale|apartment|448719.8131356816|tuggeranong|-35.27546433492901|149.1661169732678|TBD|3|2|1|2624|luton|true
1587|share|flat|173.34761333908088|tuggeranong|-35.27089081626615|149.1427423861298|TBD|1|2|1|2602|lj_hooker|false
1128|sale|flat|607538.1903157753|woden_Valley|-35.29883717048676|149.08418947246923|TBD|2|2|0|2625|rayWhite|false
1221|share|apartment|497.2171058366015|woden_Valley|-35.237983988585064|149.08616440727977|TBD|5|1|1|2608|rayWhite|true
1266|sale|townhouse|122553.5563110416|belconnen|-35.27696434584488|149.1758919523347|TBD|1|2|0|2602|above|true
1641|share|unit|376.92460536419935|tuggeranong|-35.28391924695771|149.10518108002378|TBD|2|2|1|2608|harcourts|false
1770|auction|duplex|445157.5026103658|molonglo_Valley|-35.28434153413266|149.15212396295135|TBD|3|1|1|2601|lj_hooker|true
1713|auction|townhouse|370960.1649887463|city|-35.24188072279749|149.16368381695702|TBD|2|2|1|2603|bolton|false
1340|sale|apartment|460739.9091419342|tuggeranong|-35.261141124456785|149.09159951096672|TBD|3|2|0|2603|harcourts|false
1692|sale|apartment|897252.2004336334|belconnen|-35.289605815456454|149.11886905710205|TBD|2|1|0|2607|veriton|true
1199|rent|house|607.8568629326676|woden_Valley|-35.29612075761499|149.1406874267489|TBD|2|1|1|2617|above|true
1472|share|house|509.0997660739092|gungahlin|-35.31290518480932|149.081620000455|TBD|3|2|0|2606|lj_hooker|true
1100|share|unit|201.63894451993085|gungahlin|-35.3258293320173|149.12730370201857|TBD|5|1|1|2609|veriton|false
1327|rent|townhouse|233.79601275898543|weston_Creek|-35.2393366876084|149.0818432995656|TBD|5|2|0|2626|mangolilly|true
1829|sale|house|377589.2520663856|city|-35.26887777219976|149.11686805913448|TBD|2|2|0|2616|lj_hooker|false
1187|rent|flat|301.277219067339|weston_Creek|-35.31238985494588|149.17238562345833|TBD|3|2|1|2608|bolton|true
1751|auction|apartment|604026.1066629335|molonglo_Valley|-35.287580618705555|149.12164100129004|TBD|2|2|1|2627|action_advantage|true
1979|rent|duplex|542.8054439876965|gungahlin|-35.28906325231033|149.1432655936514|TBD|1|2|1|2601|uniGardens|true
1722|sale|townhouse|794523.2548303872|jerrabomberra|-35.265979077202886|149.15567699987747|TBD|2|2|1|2608|jada|true
1651|share|duplex|298.076446053705|city|-35.306893570938776|149.1011336991724|TBD|1|2|0|2622|veriton|false
1749|rent|duplex|348.2102316406524|city|-35.32155830283076|149.17079775504857|TBD|5|1|0|2603|luton|true
1032|share|townhouse|290.86296052715|city|-35.268400457270644|149.09912568224414|TBD|3|2|1|2606|smart_home_creation|true
1466|sale|apartment|335535.01975056925|weston_Creek|-35.2963415902414|149.1161640656047|TBD|3|1|1|2603|badenoch|true
1955|share|unit|570.0549643526905|weston_Creek|-35.2697898335917|149.08553373613293|TBD|5|1|1|2619|bolton|false
